year,state,st,county,fips,poptotal,pop16o,popu18,pop25o,pop324,pop60o,popnc,popnc18o,pophh,popinst,popogq,popmetro,malepop,femalepop,whitepop,blackpop,hisppop,aapipop,aianpop,multipop,otherpop,enroll,nohs,hsplus,bacc,grad,empop,unempop,cnoninst,hcnone,hcpub,hcpvt,earnmed,earnpc,incmed,incpc,maleprop,femaleprop,whiteprop,nonwhprop,blackprop,hispprop,aapiprop,aianprop,multiprop,otherprop,oldprop,uninsprop,pvtinsprop,metroprop,death,health_index,hsprop,baccprop,gradprop,attain_score,attain_index,enrollprop,enroll_index,ed_index,inc_index,hdi,ur.6mo,ur.oct,ur.trend,totalvotes,vap,vep,to.vap,to.vep,gini
2016,Hawaii,HI,Hawaii County,15001,197963,160307,42582,140942,49431,55632,11353,9422,194470,1764,1729,0,99425,98538,60035,1438,24998,64984,307,45321,4152,36537,55834,101026,29336,11767,83523,5791,156878,5198,96045,96720,30000,39535.35038021585,32400,42791.905064518214,0.5022403176351137,0.4977596823648864,0.30326374120416444,0.6967362587958356,0.007263983673716805,0.12627612230568339,0.3282633623454888,0.0015507948455014322,0.22893672049827493,0.02097361628183044,0.28102221122128884,0.02625743194435324,0.4885761480680733,0,15.554518587649712,6.208540345676301,1.0084219040456357,0.29163059982120304,0.08348824339089839,1.383540747257737,5.890271648384914,0.7391515445772896,3.9757584164939894,5.252100571087939,4.887812250394589,5.42182737035592,3.833333333333333,3.4,-2.3161289998446403e-4,64867,155381,144195,0.4174706045140654,0.4498560976455494,0.4885958315951414
2008,Hawaii,HI,Honolulu County,15003,904691,723265,203832,606125,262294,185633,80640,69044,877361,5247,22083,904691,454683,450008,183493,29718,68678,457363,1400,163415,8560,187849,268495,441491,129565,65140,469741,16501,695962,44843,225240,634608,35718.4,46980.18215137563,39067,50534.101269950355,0.5025837551163878,0.4974162448836122,0.2028239476241059,0.7971760523758941,0.032848784833716706,0.07591321235648414,0.5055460925332517,0.0015474896953766534,0.18063073469283988,0.009461794137445825,0.20518939615846737,0.04956720029269662,0.701463814716848,1,16.736401673640167,6.903765690376568,1.049611878737884,0.3212291194060631,0.10746958135698081,1.478310579500928,6.522070530006187,0.7161772667312253,3.319350478035009,5.454497179349127,6.1851121171187184,6.1526580740878405,4.133333333333334,4.4,0.006052080245579876,306813,700859,626568,0.43776708296533257,0.48967231010840007,0.483409072090366
2012,Hawaii,HI,Honolulu County,15003,976500,788840,208911,663016,275214,205106,80253,74187,939206,8750,28544,976500,495832,480668,188468,21903,85446,488527,1564,188264,9206,198502,277778,475259,148956,74507,494628,30786,752133,53248,285341,637911,34485,43710.54851081849,36993,47326.434232119704,0.5077644649257552,0.4922355350742448,0.19300358422939068,0.8069964157706093,0.02243010752688172,0.08750230414746543,0.5002836661546339,0.0016016385048643112,0.192794674859191,0.009427547363031233,0.210041986687148,0.05452944188428059,0.6532626728110599,1,17.123287671232877,7.131345688960515,1.0538539039781845,0.33704013176152614,0.11237587026557429,1.503269906005285,6.688466040035234,0.7212641798745704,3.464690853559154,5.613874311209874,5.806921312315028,6.148842540323465,5.383333333333333,5,-0.002731123046237149,296742,767589,684652,0.3865896983932808,0.43342019011118055,0.47156359278321014
2016,Hawaii,HI,Honolulu County,15003,992811,802897,211285,684656,269900,224610,84437,75951,955680,8014,29117,992811,501803,491008,184604,20282,97120,481922,1455,206494,7973,196154,271761,464710,170019,86321,521400,19601,766411,33891,296600,662320,37000,48285.91522658698,40000,52150.80276322058,0.5054365835994968,0.4945634164005032,0.18594072789282148,0.8140592721071785,0.020428863096802915,0.09782325135398379,0.4854116241661303,0.0014655357364090447,0.207989234607594,0.008030732939099184,0.22623641357720653,0.03413640662724325,0.6671158961776209,1,17.699115044247787,7.470067673086933,1.0531566217195205,0.3744070014722722,0.12607937416746512,1.5536429973592578,7.024286649061718,0.7267654686921082,3.621870534060236,5.8901479440612245,6.348740034433939,6.537014192180826,2.8666666666666667,2.7,3.5420194032308656e-5,285790,781526,697561,0.3656820118588505,0.4096989367238134,0.4779112704899767
2008,Illinois,IL,Champaign County,17019,193597,158318,40391,107135,77622,25368,14422,12298,174946,1364,17287,193597,98816,94781,143796,20624,10115,14482,361,4122,2479,67649,51569,91777,27124,23127,97805,4243,139667,17383,40435,135779,24109.920000000002,34510.83450906514,26788.800000000003,37587.64997625351,0.5104211325588723,0.4895788674411277,0.7427594435864192,0.2572405564135808,0.10653057640355998,0.052247710450058625,0.07480487817476511,0.0018646983166061457,0.021291652246677378,0.012804950489935277,0.13103508835364183,0.08978961450848928,0.7013486779237281,1,14.825796886582653,5.779880521519207,1.3256918840714986,0.46904372987352405,0.21586783030755588,2.0106034442525784,10.070689628350522,0.8715183839633094,7.757668113237413,9.299682456646151,3.569333228837466,5.767549871979385,5.9,5.9,0.00482242173644349,84143,153206,139544,0.5492147827108599,0.6029854382846987,0.546963178063876
2012,Illinois,IL,Champaign County,17019,203332,168671,39352,115907,80912,32154,15216,14706,186917,1997,14418,203332,100779,102553,141386,24573,11059,19379,310,5338,2241,67705,49253,97649,33000,23430,102772,7858,152256,15799,49466,138067,24348.5,35089.38230459863,26125,37424.06064059961,0.49563767631263156,0.5043623236873684,0.695345543249464,0.30465445675053604,0.12085161214171897,0.0543888812385655,0.09530718234217929,0.0015246001613125333,0.026252631164794524,0.011021383746778668,0.15813546318336513,0.07770050951153779,0.6790224853933469,1,15.827793605571385,6.369290356218462,1.3293329997325443,0.48685584132105914,0.20214482300465028,2.0183336640582534,10.122224427055022,0.8367732845560609,6.764950987316027,9.003133280475357,3.3953762158982013,5.795944386773649,7.616666666666667,7.1,8.038625595988572e-4,78359,163980,147277,0.4778570557385047,0.5320518478784875,0.5411835262893749
2016,Illinois,IL,Champaign County,17019,208885,173984,39352,120770,81275,35894,17689,17121,192283,1442,15160,208885,104786,104099,141670,27710,12199,21726,345,4799,1916,68258,45699,101839,33491,27856,106369,2701,157411,7772,51877,149236,28000,39701.012116537706,30000,43457.046019621994,0.501644445508294,0.498355554491706,0.6782200732460445,0.3217799267539555,0.1326567249922206,0.05840055532948752,0.10400938315340977,0.0016516264930464132,0.02297436388443402,0.009172511190367905,0.17183617780118246,0.037207075663642675,0.7144409603370275,1,15.153811183512653,5.972830107948619,1.3512130495984103,0.5079655543595264,0.23065330794071376,2.08983191189865,10.598879412657666,0.8398400492156259,6.852572834732172,9.350110553349168,4.354241763469901,6.24170370678732,5.033333333333333,4.9,-0.0019018885746009088,91628,169533,150970,0.5404729462700477,0.6069285288467907,0.5457368656842194
2008,Illinois,IL,Cook County,17031,5295156,4135158,1309996,3454610,1609980,866487,612232,566085,5199668,44255,51233,5295156,2586019,2709137,2362380,1317506,1224013,309692,6316,55755,564515,1259482,1990437,2109556,747300,447863,2546715,215182,4040587,827413,1477795,2989948,34602.200000000004,50421.92492050804,37950.8,53685.26846768041,0.4883744690430272,0.5116255309569727,0.4461398304412561,0.553860169558744,0.24881344383432707,0.23115711793949037,0.05848590674193546,0.0011927882766815557,0.010529434826849295,0.10660970139501083,0.16363767186462494,0.15625847472671248,0.5646572074552667,1,12.683916793505833,4.519951055003432,0.9566113106834057,0.34596177281950785,0.12964213037072203,1.4322152138736355,6.214768092490903,0.7822966744928509,5.2084764140814555,5.879337533021086,5.984141678882951,5.41777956781714,6.7,6.6,0.005015348750747193,2137466,3985160,3374820,0.53635638217788,0.633357038301302,0.5286603342682352
2012,Illinois,IL,Cook County,17031,5231335,4156322,1214619,3508478,1519988,925130,599675,555621,5145985,41200,44150,5231335,2531538,2699797,2265422,1249808,1285528,332537,3379,83897,512318,1193769,1820651,2114202,810133,486349,2431027,340642,4071737,854200,1667394,2709741,33440,48471.944681839646,36157,51420.80079634107,0.48391815855799714,0.5160818414420029,0.4330485430583207,0.5669514569416794,0.23890804163755522,0.24573612662924474,0.06356637454875286,6.459154307648047e-4,0.01603739771970252,0.09793255450090656,0.17684396048045098,0.16328527995244044,0.5179826946658931,1,13.867702121758425,5.21629536574025,0.972126375026436,0.3695283253878177,0.1386210772876444,1.480275777701898,6.535171851345987,0.785380542477967,5.296586927941914,6.122310210211296,5.648445963185362,5.650265144897355,9.683333333333334,9.3,-0.0010332145961344135,2011597,4016716,3419895,0.5008063801374057,0.5882043162143867,0.5280648148059547
2016,Illinois,IL,Cook County,17031,5202171,4170977,1159946,3566197,1440510,1013984,551742,514986,5110665,43971,47535,5202171,2527992,2674179,2202215,1211302,1318838,362182,5149,92630,538646,1138351,1699805,2079633,890448,532285,2561499,205538,4080052,423131,1866775,2912265,35000,52127.491758381,37000,54814.70809193804,0.48594942380786793,0.5140505761921321,0.4233261459494507,0.5766738540505493,0.23284547932007618,0.25351684902322513,0.06962131771523851,9.89779074928525e-4,0.017806027521971114,0.10354254022022728,0.19491554583653634,0.08133738779444197,0.5598172378416626,1,13.902405116085085,5.2367088918147555,0.9821011009767547,0.3989496373868297,0.14925843973285827,1.5303091780964426,6.868727853976284,0.7902416505265496,5.43547572932999,6.390977145760852,5.808233084043088,5.792818360460694,6.033333333333333,5.9,-8.111475640452267e-4,2158615,4042225,3483268,0.5340165379215654,0.6197097093878507,0.5338046378250907
2008,Illinois,IL,DuPage County,17043,930200,723792,233020,613792,283319,149766,78515,71141,917479,6380,6341,930200,463160,467040,666931,39727,116264,95630,564,9204,32125,237051,291287,346308,183437,109168,494526,28987,711160,81335,174688,674177,44648,61967.63687278218,44648,66283.76389217982,0.49791442700494515,0.5020855729950549,0.7169759191571705,0.2830240808428295,0.04270801978069232,0.12498817458611051,0.10280584820468716,6.063212212427435e-4,0.009894646312620941,0.034535583745431093,0.16100408514298,0.08743818533648677,0.724765641797463,1,15.14004542013626,5.964732600080154,1.0409275454877223,0.47671686825504406,0.1778582972733434,1.6955027110161096,7.970018073440731,0.8366929150533498,6.762654715809994,7.567563620897152,7.11088454860616,6.846840786601111,5.216666666666667,5,0.0045202196554442655,417973,697180,619659,0.5995194928139075,0.6745209865425984,0.5335809836684395
2012,Illinois,IL,DuPage County,17043,927333,734851,222488,623931,272966,171254,82609,75154,916043,4708,6582,927333,454128,473205,642352,41849,127940,95365,492,17639,21805,226202,276066,346929,189453,114885,472441,40911,723723,93114,214373,619846,39710,57351.41138133311,41800,61313.693290272924,0.4897140509396301,0.51028594906037,0.6926875243305264,0.3073124756694736,0.045128341167628025,0.13796554204368872,0.10283792337811767,5.305537493004131e-4,0.019021214601443064,0.02351366769003152,0.18467368248514826,0.10041053213894038,0.6684179253838697,1,17.009695526450077,7.064526780264751,1.0438125369632218,0.48777509051481655,0.1841309375555951,1.7157185650336335,8.104790433557557,0.8286819603906713,6.533770296876325,7.581117054663812,6.6539088658066206,7.089751973080213,7.583333333333333,7.2,-7.6944719376604e-4,401079,704845,624983,0.5690314891926593,0.6417438554328678,0.5287642860402212
2016,Illinois,IL,DuPage County,17043,928161,739701,214290,631589,263447,192721,73554,67532,916159,5469,6533,928161,454311,473850,624943,43982,132430,107816,494,17471,34558,218023,268898,337366,203691,118206,488470,21473,727812,52278,229975,645908,41800,61488.13432320507,45000,65607.6935749526,0.4894743476616665,0.5105256523383336,0.6733131428706873,0.32668685712931267,0.04738617545878355,0.14267998763145617,0.11616088157119293,5.322352479796069e-4,0.01882324295030711,0.03723276457424951,0.2076374680685786,0.05632427994712124,0.6959008189311984,1,16.78133915086424,6.930199500508377,1.043816469254531,0.5096621378776388,0.18715652109203929,1.7406351282242092,8.270900854828062,0.8275782225646904,6.502234930419726,7.681345546691949,7.165329191218914,7.252254936056526,4.65,4.6,-8.116499781449703e-4,428769,713871,640870,0.6006253230625701,0.6690420834178539,0.5282488294069947
2008,Illinois,IL,Kankakee County,17091,112490,87869,27740,70567,36462,20193,2249,2027,108754,850,2886,112490,54666,57824,85175,17365,8311,254,109,1276,1905,28153,41230,58164,8747,4349,54811,5583,84133,11143,41100,60247,31253.600000000002,36738.97478077899,33486,39319.351806351355,0.4859631967285981,0.5140368032714019,0.7571784158591874,0.24282158414081256,0.15436927726909058,0.07388212285536493,0.00225797848697662,9.68975020001778e-4,0.011343230509378611,0.01693483865232465,0.1795092897146413,0.09905769401724598,0.5355764956885056,1,11.168192986374804,3.6283488155145904,1.009820454320008,0.185582496067567,0.06162937350319554,1.2570323238907706,5.046882159271804,0.7721189183259284,4.9176833807408125,5.003815899761474,5.116386277642122,4.5288843086682276,8.15,8.7,0.003531217500087892,48016,84750,81873,0.5665604719764011,0.5864692877993967,0.4579369287439381
2012,Illinois,IL,Kankakee County,17091,112162,87774,27588,72975,35577,21808,3615,3399,107758,1665,2739,112162,55058,57104,81644,17190,10602,1126,7,1528,847,28151,39362,57832,10831,4137,51150,5239,83443,14747,39389,58026,28214.999999999996,35758.09171253769,31349.999999999996,38771.41318315685,0.49087926392182735,0.5091207360781727,0.7279114138478272,0.2720885861521728,0.15326046254524706,0.09452399208288012,0.010039050658868422,6.240972878515004e-5,0.013623152226244183,0.007551577183003156,0.19443305219236462,0.13147946719922968,0.517340988926731,1,12.773023374632775,4.572366690960456,0.9976019184652278,0.2051113394998287,0.05669064748201439,1.259403905447071,5.062692702980472,0.7912696404980746,5.46484687137356,5.196744092444835,4.659410594842571,4.801767436288305,10.183333333333334,9.8,-0.003921844462642969,45509,84574,79510,0.5380968146238797,0.5723682555653377,0.46663636358419425
2016,Illinois,IL,Kankakee County,17091,110006,87670,25716,73174,33497,22526,3267,3267,104391,2092,3523,110006,54100,55906,78999,17187,11516,1228,234,592,3989,27216,37421,58589,9002,4994,52215,2243,82055,6669,40110,63227,30000,38422.62652853261,30001,40628.77530570652,0.49179135683508174,0.5082086431649183,0.7181335563514717,0.2818664436485283,0.15623693253095286,0.10468519898914605,0.011163027471228841,0.002127156700543607,0.005381524644110321,0.036261658454993365,0.2047706488736978,0.06062396596549279,0.5747595585695325,1,11.379153390987712,3.7524431711692423,0.9919506928690518,0.19127012326782736,0.06824828490994068,1.2514691010468197,5.009794006978798,0.8124906708063409,6.071162023038311,5.363583345665302,4.354472859440188,4.441894593267597,6.016666666666667,5.9,-0.0046543642200773516,47305,84290,78931,0.5612172262427334,0.5993209258719642,0.4892558601908765
2008,Illinois,IL,Lake County,17097,712675,533225,201010,444849,238861,96907,84114,74118,699112,4394,9169,712675,358021,354654,469732,43096,141648,42815,658,10045,71317,191304,271587,254207,114368,72513,364345,22709,519756,84008,150172,478495,39067,60867.52998690496,41745.880000000005,65489.19251269637,0.5023622268214825,0.49763777317851754,0.6591110955203985,0.3408889044796015,0.06047076156733434,0.19875539341214438,0.0600764724453643,9.232820009120567e-4,0.014094783737327674,0.10006945662468868,0.13597642684252992,0.11787701266355632,0.6714070228364963,1,14.988009592326138,5.8752997601918455,0.9915454457579987,0.4200998541077984,0.16300587390327953,1.5746511737690767,7.164341158460511,0.8009009423890883,5.740026925402523,6.6895697474411815,6.644926646138295,6.392039777069711,6.25,6.6,0.0030916051628072433,299105,511665,433153,0.5845719367164063,0.6905296742721394,0.5553818201150249
2012,Illinois,IL,Lake County,17097,702694,540327,184876,451858,227802,118433,65570,62459,684481,4708,13505,702694,350275,352419,452168,47623,143753,44549,1145,13320,12343,180597,242945,259403,123171,77175,345966,32428,522311,71110,178433,453151,36575,58439.749645429925,39710,62545.90447197419,0.49847444264502044,0.5015255573549795,0.6434778153790982,0.3565221846209018,0.06777203163823799,0.20457411049475305,0.06339743899905222,0.0016294432569511053,0.01895561937343993,0.01756525600047816,0.1685413565506465,0.1011962532766752,0.6448767173193453,1,15.47748026621266,6.163223686007448,1.0174634509071434,0.4433826556130466,0.17079480721819687,1.631640913738387,7.5442727582559135,0.7927805726025232,5.5080163600720935,6.865520625527973,6.298292729923958,6.435289406881789,7.75,7.4,-0.004105728023151217,287493,517818,450651,0.5552008620789544,0.6379504317087946,0.5589595517679231
2016,Illinois,IL,Lake County,17097,701549,548010,174291,455478,223256,134394,65274,61317,685576,3447,12526,701549,350378,351171,436565,43771,150563,54314,1007,14997,52955,174872,227147,259389,131177,83836,366030,20391,532061,48951,183018,469580,36000,65461.92335715075,40000,69674.04556965841,0.4994348220865542,0.5005651779134458,0.6222872529217489,0.3777127470782511,0.062391935559739944,0.2146150874707255,0.0774201089303812,0.0014353951042621398,0.021376981508062873,0.0754829669773601,0.19156751702304473,0.06977559657272692,0.6693474012506611,1,16.337199803953602,6.668941061149178,1.0415475610238036,0.4720601214548233,0.184061579263982,1.6976692617426088,7.984461744950725,0.7832801805998495,5.236576588567129,7.068500026156192,6.348740034433939,6.688938902809964,4.816666666666666,4.8,-0.0041614959882232995,303520,527258,462494,0.575657458018655,0.6562679732061389,0.5831417779181385
